Wikipedia movie ID,Merged Content,Predicted Label
6537778,leads a group of 12 disciples to the biblical city of Arimathea to celebrate the Jewish holiday of Passover,3
6537778,The city of Arimathea is governed by the elite Jewish Sanhedrin under the administrative jurisdiction of the Roman Empire who persecute and discriminate against the Jewish population,3
6537778,Growing weary of the popular influence displayed by Jesus,1
6537778,a Jew claiming to be a messiah,3
6537778,the Sanhedrin wish to call an emergency meeting to discuss his growing power and clout,3
6537778,some of the members find it hard to believe a black man although Jewish,3
6537778,could in fact be the messiah,3
6537778,The members attempt to formulate a plan to capture and interrogate Jesus over his alleged blasphemy,3
6537778,Jesus with the help of his disciple John,3
6537778,discovers a safe dwelling in Arimathea to consume the Passover meal away from the watchful patrol of Roman soldiers who are also attempting to subdue him over his reputation,3
6537778,comes to believe her son is being individually singled out on motivations based on race,3
6537778,In addition to persecuting Jews in general,3
6537778,the Romans also view Jews who are black in skin color as a more troublesome ramification than just ordinary white Jews,3
6537778,After a trek through the wilderness in the province of Judea,4
6537778,Jesus and his followers arrive in Arimathea,3
6537778,During the passover meal at a secret location within a Jewish guest home,3
6537778,Jesus reveals a vision which he experienced from God,4
6537778,depicting one of his disciples will betray him and hand him over to the Romans as a blasphemous criminal against the Empire,3
6537778,After hearing of the so-called miracles which Jesus performed,3
6537778,such as the healing of a blind man,3
6537778,and the restoring of life to a dead person,3
6537778,the leader of the Sanhedrin remains unconvinced of Jesus' prowess,3
6537778,The Sanhedrin believe that Jesus may in fact be a prophet like other Jews in the past,3
6537778,but do not believe he is a messiah,3
6537778,betrays him for a payment of 30 pieces of silver by revealing his hiding place from the Romans to Caiphas,3
6537778,Against the wishes of his fellow members in not involving the Romans into the matter,3
6537778,Caiphas recruits a group of Roman soldiers led by Horatius,3
6537778,Jesus along with his disciples left the Jewish guest home to seek refuge in the Garden of Gethsemane within the mountains of Judea,4
6537778,Following his capture with the aid of Judas,4
6537778,Horatius leads Jesus away to a presumed trial before the Romans,4
6537778,Jesus is later condemned to death and crucified,0
3703551,Hotshot businessman Bill Campbell  has returned to his hometown of Buzzsaw at the request of his younger sister Marci,3
3703551,who is convinced their stepfather Mayor Van Der Haven  has been murdered and replaced by his twin brother Matt Skearns,0
3703551,On the way to Buzzsaw,3
3703551,Bill's car and clothes  are stolen by a woman named Sally  and he is forced to hitchhike home naked,4
3703551,where he is picked up by two drunken brothers -- both named Jim,3
3703551,Over the course of the day,3
3703551,and avoid the diabolical Skearns,3
3703551,who is looking for financial compensation after spending 15 years in prison for his twin brother,3
3703551,The film ends with Skearns driving off a cliff and into a canyon,4
3703551,rather than risk capture by the police,4
3703551,who tells her classmates what happened,3
3703551,introduces them to her brother and his wife,3
3703551,Marci also tells her classmates that the Jim brothers were congratulated as heroes for trying to bring a criminal to justice,3
3703551,Both were given jobs as FBI informants,3
1637570,In 1971 at a fraternity house on the University of Texas campus in Austin,3
1637570,Gardner Barnes  is throwing darts at a picture of himself and his ex-girlfriend,3
1637570,He rejoins the graduation party going on downstairs,3
1637570,but not before tearing the picture in half,3
1637570,Gardner is a member of a clique called the Groovers,3
1637570,whose other members include Kenneth Waggener  who's engaged to be married,3
1637570,and ROTC geek Phil Hicks,3
1637570,Phil's parents have come to town and to the fraternity house just in time to see another Groover named Lester  pass out,3
1637570,They also meet the strong,3
1637570,Kenneth interrupts the festivities by announcing his student deferment has expired and he is now to be drafted into the Army,3
1637570,his own notice came weeks before,3
1637570,Kenneth also reveals he has decided to call off his engagement to Debbie on account of being drafted,3
1637570,Gardner reacts  with some joy and relief,1
1637570,The Groovers decide to celebrate their last days before the draft by going on a road trip,3
1637570,"intending to stop at a notorious roadhouse and dig up someone - or something - named ""Dom"" buried under a boulder on the shores of the Rio Grande",3
1637570,"They drive all night before making a ""rest stop",3
1637570,but Gardner presses them on,3
1637570,Phil's car runs out of gas and the Groovers must decide whether to walk to the nearest town or hitch,3
1637570,Phil is adamant about not leaving his car behind,3
1637570,when someone gets an idea,3
1637570,a train is about to pass on a railroad track parallel to the road,4
1637570,Dorman grabs some cable from a fence and makes a lasso,3
1637570,He attaches the other end to the front bumper of the car,3
1637570,Dorman lassos the back of the train,3
1637570,The Groovers are in the car,4
1637570,"""How are we going to stop?"" but this is answered when the front end of the car is pulled off",3
1637570,leaving the car in place,3
1637570,The Groovers manage to push the car to the nearest town,4
1637570,leave it at a garage,3
1637570,and eat at the Sonic,3
1637570,They meet up with some townie girls  and eventually end up playing in a cemetery operated by the undertaker father of one of the girls,3
1637570,where they come upon the tombstone of a fallen Vietnam War veteran,0
1637570,""" They end up sleeping at the former movie set of Giant",3
1637570,The car is repaired the next morning  and the Groovers continue on their way,3
1637570,Phil complains about wanting to go back - and thinks Gardner might flee to Mexico to avoid the draft - when Kenneth shouts angrily at him,3
1637570,Gardner confesses they only let Phil hang with them because they felt sorry for him,0
1637570,Phil retorts that he will take on any challenge,3
1637570,The group sees a sign for a parachute school that gives jumping lessons,3
1637570,Phil reluctantly agrees to try it,3
1637570,Gardner cons the rather hippie-ish instructor,3
1637570,into giving them a free lesson,1
1637570,Phil is terrified but goes up into Truman's aircraft anyway,4
1637570,Then the boys realize that Phil's pack is lacking a parachute because it is full of Truman's dirty laundry,0
1637570,They try desperately to warn him  but fail,3
1637570,Truman and Phil are connected by walkie-talkie,3
1637570,so when the main chute fails,0
1637570,is able to open the emergency chute on his stomach with much prompting from Truman,3
1637570,The Groovers get a picture for their efforts,3
1637570,letting Phil get some of his wounded pride back,0
